URL,Status
https://cn.nytimes.com/usa/20250904/trump-putin-russia-ukraine-china/zh-hant/,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/05010918/USATSI_27248557-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/06002407/USATSI_27255999-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://static01.nyt.com/athletic/logos/team/team-logo-191-50x50.png?width=48&quality=70&format=auto,200
https://www.nytimes.com/2025/07/30/business/economy/trump-tariffs-south-korea.html,200
https://static01.nyt.com/images/2022/04/24/magazine/24mag-cover-type/24mag-cover-type-blog480.jpg,200
https://static01.nyt.com/images/2025/06/05/sphere-packing-50727-cover/sphere-packing-50727-cover-square640.jpg?auto=webp,200
https://www.nytimes.com/2024/03/19/opinion/trump-deep-state.html,200
https://www.nytimes.com/athletic/6679441/2025/10/02/ryder-cup-european-fan-mcilroy/,200
https://static01.nyt.com/images/2022/12/20/books/2022-bookevent/2022-bookevent-square320-v2.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2025/10/05/espanol/05mag-interview-penn-06-ES-copy1/05mag-interview-penn-06-articleLarge.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/athletic/uploads/wp/2025/09/24200246/0925_WeeklySportsTrivia_Sep25.png?width=1920&quality=70&format=auto,200
https://www.nytimes.com/2019/12/04/world/middleeast/syria-health-workers-persecution.html,200
https://www.nytimes.com/athletic/code-of-conduct/,200
https://static01.nyt.com/images/2025/10/05/the-athletic/tamc-100525-nfl-week-5-takeaways-1759698684282/tamc-100525-nfl-week-5-takeaways-1759698684282-square640.jpg?auto=webp,200
https://static01.nyt.com/images/2023/10/08/magazine/08mag-cover/08mag-cover-blog480.jpg,200
https://www.nytimes.com/issue/magazine/2020/10/16/the-101820-issue,200
https://static01.nyt.com/images/2017/02/05/magazine/2013-archivecovers-slide-2T7L/2013-archivecovers-slide-2T7L-blog480.jpg,200
https://www.nytimes.com/card/2024/04/29/arts/dance/ayodele-casel-max-roach-tap,200
https://www.nytimes.com/es/privacy/manage-settings,200
https://static01.nyt.com/images/2025/10/03/business/OakArticle-68dfe508/OakArticle-68dfe508-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/interactive/2025/10/06/books/review/horror-book-quiz.html,200
https://static01.nyt.com/images/2025/10/06/science/06HS-sci-shackleton/06HS-sci-shackleton-square320-v2.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2024/05/29/multimedia/lh-orzo-saladrex-pctk/lh-orzo-saladrex-pctk-mediumThreeByTwo440.jpg?quality=75&auto=webp,200
https://cn.nytimes.com/opinion/20250905/ai-us-china/zh-hant/,200
https://cn.nytimes.com/opinion/20250924/china-economy-deflation-neijuan/zh-hant/,200
https://static01.nyt.com/images/2025/09/08/opinion/08vasquez/08vasquez-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/issue/magazine/2024/11/01/the-11324-issue,200
https://static01.nyt.com/images/2025/10/03/espanol/dc-abrego-ES-copy1/dc-abrego-square640.jpg?auto=webp,200
https://www.nytimes.com/newsletters/signup/LN,200
https://cn.nytimes.com/style/20240730/usha-vance-jd-vance-trump-political-wife/zh-hant/,200
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252F6695832%252F2025%252F10%252F07%252Fcubs-brewers-game-2-score-results-takeaways-playoffs-mlb%252F,200
https://www.nytimes.com/newsletters/signup/LI,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/05183313/1006_MLB_TIPPING-PITCHES-1.png?width=1920&quality=70&format=auto,200
https://cn.nytimes.com/science/20250925/china-emissions-targets-paris/?changeLang=zh-hans,200
https://cn.nytimes.com/education/,200
https://cn.nytimes.com/science/20250925/china-emissions-targets-paris/?changeLang=zh-hant,302
https://cn.nytimes.com/china/20241015/panda-census-china-national-zoo-data/zh-hant/,200
https://www.nytimes.com/2025/10/01/arts/television/movies-tv-shows-october-2025-streaming.html,200
https://static01.nyt.com/images/2016/05/01/magazine/01cover_type/01cover_type-blog480-v2.jpg,200
https://cn.nytimes.com/travel/20241018/hong-kong-tourism-pandemic/zh-hant/,200
https://www.nytimes.com/athletic/mlb/team/brewers/,200
https://static01.nyt.com/images/2019/05/19/magazine/19mag-cover/02fd53eaa16a417cb386e47ef02b3f4f-blog480.jpg,200
https://static01.nyt.com/images/2023/08/25/crosswords/alpha-connections-icon-original/alpha-connections-icon-original-smallSquare252.png?format=pjpg&quality=75&auto=webp&disable=upscale,200
https://cn.nytimes.com/health/20250425/longevity-low-cost-tips/zh-hant/,200
https://www.nytimes.com/2025/09/08/us/politics/trump-signature-epstein-letter.html,200
https://www.nytimes.com/2025/10/06/books/review/chris-kraus-four-spent-the-day-together.html,200
https://static01.nyt.com/athletic/uploads/wp/2025/07/12171905/Carroll-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/spotlight/marine-le-pen,200
http://www.nytimes.com/indexes/2015/09/13/magazine/index.html,301
http://www.nytimes.com/indexes/2013/01/06/magazine/index.html,301
https://www.nytimes.com/2024/08/12/opinion/charles-don-flores-texas-death-row.html,200
https://nytimes.com/athletic/settings,301
https://www.nytimes.com/2022/03/11/opinion/london-oligarchs-sanctions-putin.html,200
https://static01.nyt.com/athletic/uploads/wp/2025/06/25142946/GettyImages-2162237378-1024x637.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/2025/10/02/well/jane-goodall-aging-long-life.html,200
https://static01.nyt.com/images/2025/09/27/multimedia/27int-china-diplo-chlm/27int-china-diplo-chlm-master1050.jpg,200
https://static01.nytimes.com/newsgraphics/2025/congress-headshots/senate/whitehouse-ri-sen.png?width=70&auto=webp,200
https://www.nytimes.com/2023/11/11/headway/black-women-health.html,200
https://www.nytimes.com/2025/10/06/pageoneplus/quote-of-the-day-remaking-wembanyama-with-meditation-and-kung-fu.html,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/06044934/USATSI_27217128-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/2025/09/24/t-magazine/public-bathroom-art-fashion.html,200
https://cn.nytimes.com/technology/20250801/china-ai-nvidia-chips/zh-hant/,200
https://static01.nyt.com/images/2022/08/02/us/author-jack-healy/author-jack-healy-thumbLarge.png?quality=75&auto=webp,200
https://www.nytimes.com/athletic/football/team/fulham/,200
https://www.nytimes.com/section/education,200
https://static01.nyt.com/images/2023/08/06/magazine/06mag-cover/06mag-cover-blog480.jpg,200
https://www.nytimes.com/athletic/5542936/2024/06/06/dallas-mavericks-nico-harrison-kyrie-irving-trade-nba-finals/,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/06123150/GettyImages-2239417585-scaled-e1759769195544-1024x512.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/topic/organization/hamas,200
https://cn.nytimes.com/climate/20250828/africa-china-solar-panels/zh-hant/,200
https://www.nytimes.com/article/style-detective-submission.html,200
https://static01.nyt.com/images/2018/06/13/multimedia/author-anemona-hartocollis/author-anemona-hartocollis-thumbLarge-v6.png,200
https://static01.nyt.com/images/2021/03/31/video/22nkoilcover/22nkoilcover-square640-v2.jpg?auto=webp,200
https://static01.nyt.com/images/2025/10/05/multimedia/05WELL-SAM-TERBLANCHE1-jqml/05WELL-SAM-TERBLANCHE1-jqml-thumbStandard-v2.jpg,200
https://static01.nyt.com/images/2023/09/21/multimedia/21CF-Event-header-carousel-Mia_Ajay-czhj/21CF-Event-header-carousel-Mia_Ajay-czhj-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2021/01/03/magazine/03mag-cover/03mag-cover-blog480.jpg,200
https://www.nytimes.com/athletic/6693294/2025/10/07/bundesliga-briefing-bayern-munich-luis-diaz/,200
https://static01.nyt.com/athletic/uploads/wp/2025/05/23115058/GettyImages-2215033531-scaled-e1748015492121-1024x512.jpg?width=1920&quality=70&auto=webp,200
https://static01.nyt.com/images/2025/09/05/business/00biz-sexy-bots/00biz-sexy-bots-thumbLarge.jpg?auto=webp,200
https://static01.nyt.com/athletic/uploads/wp/2025/08/28182603/25_MGIMW_USMNT.png?width=1920&quality=70&format=auto,200
https://static01.nyt.com/images/2025/09/19/00dc-future-army-33286/00dc-future-army-33286-videoLarge.jpg?auto=webp,200
https://static01.nyt.com/images/2024/11/17/multimedia/17HDWY-KITCHEN-INTRO-01-zhqg/17HDWY-KITCHEN-INTRO-01-zhqg-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2025/10/01/multimedia/01FD-starr1-chvf/01FD-starr1-chvf-square640.jpg?auto=webp,200
https://www.nytimes.com/column/wordplay,200
https://www.nytimes.com/athletic/6683682/2025/10/03/chiefs-patrick-mahomes-riskier-football/,200
https://cooking.nytimes.com/topics/healthy-recipes,200
https://static01.nyt.com/images/2014/02/09/magazine/09cover_text/09cover_text-sfSpan-v2.jpg,200
https://static01.nyt.com/images/2025/08/08/multimedia/2025-07-02-fordo-strike-challenges-index/2025-07-02-fordo-strike-challenges-index-square640-v4.jpg?auto=webp,200
https://cn.nytimes.com/world/20250904/putin-xi-immortality-organ-transplants/zh-hant/?utm_source=top10-in-article&utm_medium=articlepage&utm_campaign=web,200
https://cn.nytimes.com/business/,200
https://www.nytimes.com/2025/08/13/magazine/tiktok-livestream-manual-labor.html,200
https://www.nytimes.com/2025/08/31/pageoneplus/a-camera-that-hung-close-to-the-ground.html,200
https://static01.nyt.com/images/2018/10/21/magazine/21mag-cover/21mag-cover-blog480.jpg,200
https://www.nytimes.com/2023/07/01/opinion/prigozhin-wagner-russia.html,200
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252Flocation%252Fhouston%252F,200
https://www.nytimes.com/athletic/6632627/2025/09/15/racing-reign-resume-play-savannah-demelo/,200
https://www.nytimes.com/athletic/static/img/newsletter-images/full-time-desktop.jpg,200
https://www.nytimes.com/2024/03/07/business/china-solar-energy-exports.html,200
https://static01.nyt.com/images/2025/09/12/multimedia/12biz-air-taxi-mpkf/12biz-air-taxi-mpkf-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/es/spotlight/notas-de-bienestar,200
https://www.nytimes.com/athletic/6685481/2025/10/02/hurricanes-michael-mcleod-carter-hart-hockey-canada/,200
https://www.nytimes.com/2025/09/24/style/rachel-scott-wedding-elliot-smith.html,200
https://cn.nytimes.com/china/20230530/van-gogh-china-buyer/zh-hant/,200
https://www.nytimes.com/topic/logan-international-airport-boston-mass,200
https://www.nytimes.com/games/connections?GAMES_connectionsRollout_1130=1_ConnectionsV2,200
https://cn.nytimes.com/technology/20250922/white-house-tiktok-deal/zh-hant/,200
https://www.nytimes.com/wirecutter/travel/,200
https://www.nytimes.com/2023/12/09/business/energy-environment/two-three-wheel-electric-vehicles.html,200
https://cn.nytimes.com/usa/20250606/trump-china-student-visas-crackdown-risks/zh-hant/,200
https://www.nytimes.com/2025/10/06/us/politics/trump-navy-portland-troops.html,200
https://cn.nytimes.com/business/20120924/c24applefive/,200
https://cn.nytimes.com/world/20221109/kenya-china-railway-contract/zh-hant/,200
https://static01.nyt.com/athletic/logos/team/team-logo-697-50x50.png?width=48&quality=70&format=auto,200
https://store.nytimes.com/products/stacked-logo-embroidered-shirt-flo-blue,200
https://www.nytimes.com/2025/10/02/style/dior-jonathan-anderson-spring-2026.html,200
https://static01.nyt.com/images/2022/11/27/magazine/27mag-cover-type/27mag-cover-type-blog480.jpg,200
https://www.nytimes.com/athletic/6683189/2025/10/03/nba-preview-2025-2026-western-conference-lakers-nuggets/,200
https://cn.nytimes.com/europe/?utm_source=nav-footer,200
https://static01.nyt.com/images/2025/10/06/multimedia/dc-venezuela-diplo-mtvf/dc-venezuela-diplo-mtvf-articleLarge.jpg?quality=75&auto=webp&disable=upscale,200
https://cn.nytimes.com/obits/20250930/tess-johnston-dead/zh-hant/dual/,200
https://static01.nyt.com/athletic/logos/team/team-logo-42-50x50.png?width=48&quality=70&format=auto,200
https://static01.nyt.com/images/2025/10/04/multimedia/04dc-budget-pqjk/04dc-budget-pqjk-articleLarge.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2021/04/18/magazine/18mag-cover-type/18mag-cover-type-blog480.jpg,200
https://advertising.nytimes.com/casestudies/google,308
https://static01.nyt.com/images/2025/10/01/multimedia/29CUL-PUNCH-1-sub-hgql/29CUL-PUNCH-1-sub-hgql-square640.jpg?auto=webp,200
https://static01.nyt.com/images/2025/09/10/espanol/00nat-kirk-shooting-wwk-mfqk-ES-copy1/00nat-kirk-shooting-wwk-mfqk-smallSquare252-v2.jpg?auto=webp,200
https://static01.nyt.com/images/2025/10/03/multimedia/03cul-hayv-artist-vqbh/03cul-hayv-artist-vqbh-square640.jpg?auto=webp,200
https://www.nytimes.com/2017/02/26/us/politics/father-of-commando-killed-in-yemen-refused-to-meet-trump.html,200
https://static01.nyt.com/images/2017/10/08/magazine/08cover-type/08cover-type-blog480.jpg,200
https://www.nytimes.com/athletic/6689428/2025/10/04/sf-giants-offseason-mailbagg-questions/,200
http://www.nytimes.com/indexes/2015/04/05/magazine/index.html,301
https://static01.nyt.com/images/2025/09/23/multimedia/15HS-tb-ant-species-02-fqjc/15HS-tb-ant-species-02-fqjc-square640.jpg?auto=webp,200
https://www.nytimes.com/athletic/author/matt-gelb/,200
https://www.nytimes.com/2025/09/30/magazine/afghanistan-war-green-berets-trump-hegseth.html,200
https://www.nytimes.com/wirecutter/reviews/best-convertible-car-seats/,200
https://www.nytimes.com/athletic/6691491/2025/10/06/edmonton-oilers-waivers-wire-2025/,200
https://www.nytimes.com/topic/united-nations-human-rights-council,200
https://cooking.nytimes.com/68861692-nyt-cooking/11249289-weekly-plan,200
https://cn.nytimes.com/culture/20150421/c21insider/,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/06234435/GettyImages-2239657174-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/2025/10/06/us/politics/trump-cartels-what-we-know.html,200
https://www.nytimes.com/athletic/6482204/2025/07/09/uruguay-player-protest-copa-america-femenina/,200
https://www.nytimes.com/athletic/wnba/team/valkyries/,200
https://static01.nyt.com/images/2023/06/12/autossell/op-sierra-leone-thumb/op-sierra-leone-thumb-square320.png?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/article/wedding-feature-submission-form.html,200
https://www.nytimes.com/2025/10/01/world/middleeast/gaza-city-exodus-aid.html,200
https://static01.nyt.com/images/2025/10/05/arts/05CUL-SNL-RECAP-PIX1/05CUL-SNL-RECAP-PIX1-thumbLarge.png?auto=webp,200
https://www.nytimes.com/international/section/opinion/columnists,200
https://www.nytimes.com/interactive/2025/09/19/magazine/william-ruto-kenya-climate-interview.html,200
https://static01.nyt.com/images/2022/01/12/autossell/op-evictions-thumb/op-evictions-thumb-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2025/08/24/magazine/24mag-caregivers-09/24mag-caregivers-09-square320-v2.jpg?quality=75&auto=webp&disable=upscale,200
https://cn.nytimes.com/travel/?utm_source=nav-footer,200
https://static01.nyt.com/images/2025/09/24/multimedia/24int-china-lastmile-dispatch-promo-lhbg/24int-china-lastmile-dispatch-promo-lhbg-thumbLarge.jpg,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/03174129/GettyImages-2217354575-scaled-e1759527731975-1024x682.jpg?width=1920&quality=70&auto=webp,200
https://static01.nytimes.com/newsgraphics/2025/congress-headshots/senate/kaine-va-sen.png?width=70&auto=webp,200
https://www.nytimes.com/2025/06/30/well/move/tech-neck-exercises.html,200
https://www.nytimes.com/athletic/6693931/2025/10/06/mark-sanchez-felony-charges/,200
https://www.nytimes.com/2025/09/06/arts/dance/trajal-harrell-armory-interview.html,200
https://www.nytimes.com/privacy,200
https://static01.nyt.com/images/2025/07/06/magazine/06mag-cover/06mag-cover-blog480.jpg,200
https://static01.nytimes.com/newsgraphics/2025/congress-headshots/senate/baldwin-wi-sen.png?width=70&auto=webp,200
https://cn.nytimes.com/usa/20250922/trump-h1b-visas-fee-employees/zh-hant/,200
https://static01.nyt.com/images/2025/10/02/arts/02CUL-ROAD-BETWEEN-PIX/02CUL-ROAD-BETWEEN-PIX--square320.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/images/2025/10/03/multimedia/PENTAGON-PRESS-1-fvtj/PENTAGON-PRESS-1-fvtj-articleLarge.jpg?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/2022/08/23/opinion/stutter-speech-listening.html,200
https://static01.nyt.com/athletic/uploads/wp/2025/09/07015004/GettyImages-2234066035-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/es/2025/10/03/espanol/estados-unidos/corte-suprema-trump-deportacion-venezolanos.html,200
https://www.nytimes.com/2025/09/30/us/politics/harvard-response-trump.html,200
https://static01.nyt.com/images/2025/09/16/multimedia/16biz-united-zjpl/16biz-united-zjpl-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/athletic/uploads/wp/2024/10/09120537/1008_InternationalFootballUnderThreat.png?width=1920&quality=70&format=auto,200
https://www.nytimes.com/athletic/mlb/team/cardinals/,200
https://www.nytimes.com/section/politics?page=10,200
https://static01.nyt.com/images/2025/09/30/multimedia/30FD-rest-steakhouses13-wlth/30FD-rest-steakhouses13-wlth-square640.jpg?auto=webp,200
https://www.nytimes.com/interactive/2025/weather/matmo-map-path-tracker.html,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/03221934/GettyImages-22386698331-scaled-e1759544391303-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://static01.nyt.com/images/2025/02/07/reader-center/author-laurel-rosenhall/author-laurel-rosenhall-thumbLarge-v3.png?quality=75&auto=webp,200
https://www.nytimes.com/newsletters/signup/SC,200
https://www.nytimes.com/2025/09/17/magazine/friend-convert-client-ethics.html,200
https://cn.nytimes.com/china/20230815/china-rock-song/zh-hant/,200
https://cn.nytimes.com/climate/20250725/china-eu-joint-climate-statement/zh-hant/,200
https://static01.nytimes.com/newsgraphics/bk-SNQjnO1UH64i5g/oBa9aOr-0uon_Lj6Y1E6xINwxEI/_images/hud.png,200
https://static01.nyt.com/images/2025/09/30/multimedia/2025-09-29-shutdown-agency-cuts-index/2025-09-29-shutdown-agency-cuts-index-square320-v7.jpg?quality=75&auto=webp&disable=upscale,200
https://static01.nyt.com/athletic/uploads/wp/2025/09/17190208/USATSI_25271451-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/athletic/rss/college-football/,200
https://www.nytimes.com/2025/10/02/us/politics/jimmy-carter-presidential-library-shutdown.html,200
https://static01.nyt.com/images/2018/04/15/magazine/15mag-cover-type/15mag-cover-type-blog480.jpg,200
https://www.nytimes.com/2025/09/15/arts/dance/powerhouse-festival-mette-ingvartsen-david-binder.html,200
https://static01.nyt.com/bestsellers/images/9781338878929.jpg,200
https://www.nytimes.com/international/section/opinion/letters,200
https://www.nytimes.com/2025/09/26/business/trump-tariffs-asia.html,200
https://www.nytimes.com/issue/magazine/2022/09/22/the-92522-issue-voyages,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/05002721/GettyImages-2238856499-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/section/opinion/international-world,200
https://static01.nyt.com/images/2025/09/10/multimedia/2025-08-20-gaza-tents-index/2025-08-20-gaza-tents-index-square640.jpg?auto=webp,200
https://static01.nyt.com/images/2025/06/21/climate/21HS-RUBIN-WOMEN-promo/21HS-RUBIN-WOMEN-promo-square640.jpg?auto=webp,200
https://static01.nyt.com/images/2025/09/14/magazine/14mag-epstein-homepage/14mag-epstein-homepage-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/topic/organization/social-security-administration,200
http://www.nytimes.com/issue/magazine/2017/01/22/magazine-index,301
https://static01.nyt.com/athletic/uploads/wp/2025/08/12003934/GettyImages-1512620383-scaled.jpg,200
https://www.nytimes.com/newsletters/signup/TE,200
https://www.nytimes.com/issue/magazine/2020/08/07/the-8920-issue,200
https://static01.nyt.com/images/2016/02/07/magazine/07cover-type/07cover-type-sfSpan.jpg,200
https://static01.nyt.com/athletic/logos/team/team-logo-119-72x72.png?width=48&quality=70&format=auto,200
https://static01.nytimes.com/newsgraphics/bk-SNQjnO1UH64i5g/oBa9aOr-0uon_Lj6Y1E6xINwxEI/_images/justice.png,200
https://www.nytimes.com/issue/magazine/2025/05/01/the-5425-issue,200
https://static01.nyt.com/images/2025/10/04/fashion/BULLYING/BULLYING-videoLarge.jpg?auto=webp,200
https://www.nytimes.com/interactive/2025/03/11/us/politics/house-government-shutdown-vote.html,200
https://static01.nyt.com/images/2023/09/03/magazine/03mag-cover-rgb/03mag-cover-rgb-blog480.jpg,200
https://www.nytimes.com/2025/09/10/us/politics/trump-tariffs-supreme-court.html,200
https://static01.nyt.com/images/2018/06/24/magazine/24cover-type/24cover-type-blog480.jpg,200
https://static01.nyt.com/images/2015/09/13/magazine/13cover_type/13cover_type-blog480-v2.jpg,200
https://www.nytimes.com/athletic/6592372/2025/09/11/nhl-redraft-2021-hughes-guenther-johnston/,200
https://www.nytimes.com/athletic/rss/tag/mlb-playoffs/,200
https://www.nytimes.com/interactive/2025/10/02/realestate/queens-elmhurst-apartment-sale.html,200
https://static01.nyt.com/images/2025/10/06/multimedia/05gold-jbcl/05gold-jbcl-thumbLarge.jpg?auto=webp,200
https://static01.nyt.com/images/2023/10/29/magazine/29mag-cover/29mag-cover-blog480.jpg,200
https://advertising.nytimes.com/resources,308
https://static01.nyt.com/images/2017/07/16/magazine/16cover-type/16cover-type-blog480.jpg,200
https://www.nytimes.com/spotlight/new-york-times-sports,200
https://static01.nyt.com/images/2022/09/13/dining/zs-paneer-tikka/merlin_213112764_77cf77a4-1108-4ba9-b98c-05a172afbad8-mediumThreeByTwo440.jpg?quality=75&auto=webp,200
https://www.nytimes.com/topic/education-department-us,200
https://www.nytimes.com/2025/10/02/realestate/bathrooms-nyc-apartments.html,200
https://static01.nyt.com/images/2025/09/05/magazine/05mag-Special-Forces-Afghanistan-28/05mag-Special-Forces-Afghanistan-28-mobileMasterAt3x-v4.jpg?width=600&quality=75&auto=webp&disable=upscale,200
https://store.nytimes.com/collections/newsstand,200
https://www.nytimes.com/subscription/athletic?source=athletic&onboarded=false&redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fathletic%2Fwelcome2%2F%3Fredirect%3Dhttps%253A%252F%252Fwww.nytimes.com%252Fathletic%252F6695579%252F2025%252F10%252F06%252Fchiefs-jaguars-score-result-takeaways-mnf%252F,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/05095156/GettyImages-2239156277-1024x683.jpg?width=1920&quality=70&auto=webp,200
https://cn.nytimes.com/opinion/20250925/china-tech-climate/zh-hant/,200
https://cn.nytimes.com/business/20250424/china-tariffs-robots-automation/,200
https://cooking.nytimes.com/recipes/1026282-garlic-chicken-and-broccoli-with-lemon,200
https://www.nytimes.com/2025/10/04/nyregion/mamdani-suburbs-voters-republicans.html,200
https://static01.nyt.com/images/2025/09/26/multimedia/26trav-airport-photos-03-qvpb/26trav-airport-photos-03-qvpb-square320.jpg?quality=75&auto=webp&disable=upscale,200
https://www.nytimes.com/wirecutter/money/prime-big-deal-days-apple-deals-2025-1006/,200
https://static01.nyt.com/images/2019/08/14/magazine/04mag-cover/mag-cover-03-blog480.jpg,200
https://static01.nyt.com/images/2025/09/21/multimedia/19kandasamy-gqtv/19kandasamy-gqtv-thumbLarge-v4.jpg,200
https://cooking.nytimes.com/recipes/1027132-carrot-orange-olive-oil-cake,200
https://static01.nyt.com/images/2017/11/19/magazine/19cover-type/19cover-type-blog480.jpg,200
https://static01.nyt.com/athletic/uploads/wp/2025/10/01223927/heather-mcmahan-1024x703.jpg?width=1920&quality=70&auto=webp,200
https://www.nytimes.com/interactive/2025/10/03/magazine/knuckle-cracking-hodgman-quiz.html,200
https://static01.nyt.com/images/2020/06/28/magazine/28mag-cover-type/28mag-cover-type-blog480.jpg,200
https://www.nytimes.com/2025/10/01/opinion/richard-osman-aging.html,200
https://www.nytimes.com/wirecutter/reviews/the-best-home-kettle/,200
https://static01.nyt.com/images/2025/09/26/t-magazine/26tmag-ppt-slide-OSLH-copy/26tmag-ppt-slide-OSLH-copy-square640.jpg?auto=webp,200
https://www.nytimes.com/section/technology?page=3,200
https://advertising.nytimes.com/favicon/icon-72x72.png,200
https://www.nytimes.com/section/technology?page=2,200
